"Domain","UniqueName","Name","Enabled","ParentUniqueName"
"unspsc","43223101","2G GSM mobile core network equipment and components","432231","Yes"
"unspsc","43223113","GSM UMT LAN antenna","432231","Yes"
"unspsc","43223102","2G GSM wireless access network equipment and components","432231","Yes"
"unspsc","43223103","2,5G GPRS mobile core network equipment and components","432231","Yes"
"unspsc","43223104","2,5G GPRS wireless access network equipment and components","432231","Yes"
"unspsc","43223105","3G UMTS mobile core network equipment and components","432231","Yes"
"unspsc","43223106","3G UMTS wireless access network equipment and components","432231","Yes"
"unspsc","43223107","WLAN mobile core network equipment and components","432231","Yes"
"unspsc","43223108","WLAN wireless access network equipment and components","432231","Yes"
"unspsc","43223109","IN SSP switching equipment","432231","Yes"
"unspsc","43223110","IN mobile core equipment","432231","Yes"
"unspsc","43223208","Mobile or messaging game platform","432232","Yes"
"unspsc","43223209","Location based messaging service platforms","432232","Yes"
"unspsc","43223210","Micropayment messaging systems","432232","Yes"
"unspsc","43223211","Paging controllers","432232","Yes"
"unspsc","43223212","Paging terminals","432232","Yes"
"unspsc","43223201","Voice messaging portal","432232","Yes"
"unspsc","43223202","Short message service center","432232","Yes"
"unspsc","43223203","Multimedia service center","432232","Yes"
"unspsc","43223204","Unified messaging platform","432232","Yes"
"unspsc","43223205","Instant messaging platform","432232","Yes"
"unspsc","43223206","Wireless internet gateway","432232","Yes"
"unspsc","43223207","Video streaming system","432232","Yes"
"unspsc","43223306","Network system cabinet or enclosure","432233","Yes"
"unspsc","43223307","Network system cabling box","432233","Yes"
"unspsc","43223308","Network system equipment rack","432233","Yes"
"unspsc","43223309","Patch panel","432233","Yes"
"unspsc","43223301","Datacom cross connect system and accessories","432233","Yes"
"unspsc","43223302","Datacom label","432233","Yes"
"unspsc","43223303","Datacom patch cord","432233","Yes"
"unspsc","43223304","Din rail","432233","Yes"
"unspsc","43223305","Network cable management panel assembly","432233","Yes"
"unspsc","432334","Utility and device driver software","4323","Yes"
"unspsc","432330","Operating environment software","4323","Yes"
"unspsc","432328","Network management software","4323","Yes"
"unspsc","432323","Data management and query software","4323","Yes"
"unspsc","432326","Industry specific software","4323","Yes"
"unspsc","432332","Security and protection software","4323","Yes"
"unspsc","432329","Networking software","4323","Yes"
"unspsc","432327","Network applications software","4323","Yes"
"unspsc","432325","Educational or reference software","4323","Yes"
"unspsc","432324","Development software","4323","Yes"
"unspsc","432335","Information exchange software","4323","Yes"
"unspsc","432336","Electrical Equipment software","4323","Yes"
"unspsc","432320","Computer game or entertainment software","4323","Yes"
"unspsc","432315","Business function specific software","4323","Yes"
"unspsc","432316","Finance accounting and enterprise resource planning ERP software","4323","Yes"
"unspsc","432321","Content authoring and editing software","4323","Yes"
"unspsc","432322","Content management software","4323","Yes"
"unspsc","43231508","Inventory management software","432315","Yes"
"unspsc","43231509","Bar coding software","432315","Yes"
"unspsc","43231510","Label making software","432315","Yes"
"unspsc","43231511","Expert system software","432315","Yes"
"unspsc","43231512","License management software","432315","Yes"
"unspsc","43231513","Office suite software","432315","Yes"
"unspsc","43231514","Sales and marketing software","432315","Yes"
"unspsc","43231501","Helpdesk or call center software","432315","Yes"
"unspsc","43231503","Procurement software","432315","Yes"
"unspsc","43231505","Human resources software","432315","Yes"
"unspsc","43231506","Materials requirements planning logistics and supply chain software","432315","Yes"
"unspsc","43231507","Project management software","432315","Yes"
"unspsc","43232001","Action games","432320","Yes"
"unspsc","43232002","Adventure games","432320","Yes"
"unspsc","43232003","Sports games","432320","Yes"
"unspsc","43232004","Family software","432320","Yes"
"unspsc","43232005","Music or sound editing software","432320","Yes"
"unspsc","43231604","Financial analysis software","432316","Yes"
"unspsc","43231605","Time accounting software","432316","Yes"
"unspsc","43231601","Accounting software","432316","Yes"
"unspsc","43231602","Enterprise resource planning ERP software","432316","Yes"
"unspsc","43231603","Tax preparation software","432316","Yes"
"unspsc","43232104","Word processing software","432321","Yes"
"unspsc","43232105","Charting software","432321","Yes"
"unspsc","43232106","Presentation software","432321","Yes"
"unspsc","43232107","Web page creation and editing software","432321","Yes"
"unspsc","43232108","Calendar and scheduling software","432321","Yes"
"unspsc","43232110","Spreadsheet software","432321","Yes"
"unspsc","43232111","Optical character reader OCR or scanning software","432321","Yes"
"unspsc","43232112","Desktop publishing software","432321","Yes"
"unspsc","43232101","Pattern design software","432321","Yes"
"unspsc","43232102","Graphics or photo imaging software","432321","Yes"
"unspsc","43232103","Video creation and editing software","432321","Yes"
"unspsc","43232205","Fonts software","432322","Yes"
"unspsc","43232203","File versioning software","432322","Yes"
"unspsc","43232201","Content workflow software","432322","Yes"
"unspsc","43232202","Document management software","432322","Yes"
"unspsc","43232204","Embedded text entry software","432322","Yes"
"unspsc","43232305","Data base reporting software","432323","Yes"
"unspsc","43232306","Data base user interface and query software","432323","Yes"
"unspsc","43232307","Data mining software","432323","Yes"
"unspsc","43232309","Information retrieval or search software","432323","Yes"
"unspsc","43232310","Metadata management software","432323","Yes"
"unspsc","43232311","Object oriented data base management software","432323","Yes"
"unspsc","43232312","Portal server software","432323","Yes"
"unspsc","43232313","Transaction server software","432323","Yes"
"unspsc","43232301","Categorization or classification software","432323","Yes"
"unspsc","43232302","Clustering software","432323","Yes"
"unspsc","43232303","Customer relationship management CRM software","432323","Yes"
"unspsc","43232304","Data base management system software","432323","Yes"
"unspsc","43232403","Enterprise application integration software","432324","Yes"
"unspsc","43232404","Graphical user interface development software","432324","Yes"
"unspsc","43232405","Object or component oriented development software","432324","Yes"
"unspsc","43232406","Program testing software","432324","Yes"
"unspsc","43232407","Requirements analysis and system architecture software","432324","Yes"
"unspsc","43232408","Web platform development software","432324","Yes"
"unspsc","43232409","Compiler and decompiler software","432324","Yes"
"unspsc","43232401","Configuration management software","432324","Yes"
"unspsc","43232402","Development environment software","432324","Yes"
"unspsc","43232504","Route navigation software","432325","Yes"
"unspsc","43232505","Multi-media educational software","432325","Yes"
"unspsc","43232506","Encyclopedia software","432325","Yes"
"unspsc","43232507","Dictionary software","432325","Yes"
"unspsc","43232508","Phonebook software","432325","Yes"
"unspsc","43232501","Foreign language software","432325","Yes"
"unspsc","43232502","Computer based training software","432325","Yes"
"unspsc","43232503","Spell checkers","432325","Yes"
"unspsc","43232606","Compliance software","432326","Yes"
"unspsc","43232607","Flight control software","432326","Yes"
"unspsc","43232608","Industrial control software","432326","Yes"
"unspsc","43232609","Library software","432326","Yes"
"unspsc","43232610","Medical software","432326","Yes"
"unspsc","43232611","Point of sale POS software","432326","Yes"
"unspsc","43232612","Computer aided manufacturing CAM software","432326","Yes"
"unspsc","43232601","Aviation ground support software","432326","Yes"
"unspsc","43232602","Aviation test software","432326","Yes"
"unspsc","43232603","Facilities management software","432326","Yes"
"unspsc","43232604","Computer aided design CAD software","432326","Yes"
"unspsc","43232605","Analytical or scientific software","432326","Yes"
"unspsc","43232704","Internet directory services software","432327","Yes"
"unspsc","43232705","Internet browser software","432327","Yes"
"unspsc","43232701","Application server software","432327","Yes"
"unspsc","43232702","Desktop communications software","432327","Yes"
"unspsc","43232703","Interactive voice response software","432327","Yes"
"unspsc","43232801","Network monitoring software","432328","Yes"
"unspsc","43232802","Network operating system enhancement software","432328","Yes"
"unspsc","43232803","Optical network management software","432328","Yes"
"unspsc","43232804","Administration software","432328","Yes"
"unspsc","43232915","Platform interconnectivity software","432329","Yes"
"unspsc","43232904","Fax software","432329","Yes"
"unspsc","43232916","Infrared data transfer irda software","432329","Yes"
"unspsc","43232905","LAN software","432329","Yes"
"unspsc","43232906","Multiplexer software","432329","Yes"
"unspsc","43232907","Storage networking software","432329","Yes"
"unspsc","43232908","Switch or router software","432329","Yes"
"unspsc","43232909","WAN switching software and firmware","432329","Yes"
"unspsc","43232910","Wireless software","432329","Yes"
"unspsc","43232911","Network connectivity terminal emulation software","432329","Yes"
"unspsc","43232912","Gateway software","432329","Yes"
"unspsc","43232901","Access software","432329","Yes"
"unspsc","43232913","Bridge software","432329","Yes"
"unspsc","43232902","Communications server software","432329","Yes"
"unspsc","43232914","Modem software","432329","Yes"
"unspsc","43232903","Contact center software","432329","Yes"
"unspsc","43233201","Authentication server software","432332","Yes"
"unspsc","43233203","Network security or virtual private network VPN management software","432332","Yes"
"unspsc","43233204","Network security and virtual private network VPN equipment software","432332","Yes"
"unspsc","43233205","Transaction security and virus protection software","432332","Yes"
"unspsc","43233001","Filesystem software","432330","Yes"
"unspsc","43233002","Network operation system software","432330","Yes"
"unspsc","43233004","Operating system software","432330","Yes"
"unspsc","43233005","Computer firmware","432330","Yes"
"unspsc","43233414","Storage media loading software","432334","Yes"
"unspsc","43233415","Backup or archival software","432334","Yes"
"unspsc","43233401","Compact disc CD server software","432334","Yes"
"unspsc","43233416","Codec stacks","432334","Yes"
"unspsc","43233402","Data conversion software","432334","Yes"
"unspsc","43233417","Handwriting recognition software components","432334","Yes"
"unspsc","43233403","Data compression software","432334","Yes"
"unspsc","43233404","Compact disc CD or DVD or sound card software","432334","Yes"
"unspsc","43233405","Device drivers or system software","432334","Yes"
"unspsc","43233406","Ethernet driver software","432334","Yes"
"unspsc","43233407","Graphics card driver software","432334","Yes"
"unspsc","43233420","Text to speech conversion software","432334","Yes"
"unspsc","43233421","Video drivers","432334","Yes"
"unspsc","43233418","Memory drivers","432334","Yes"
"unspsc","43233419","Multimedia stacks","432334","Yes"
"unspsc","43233410","Printer driver software","432334","Yes"
"unspsc","43233411","Screen saver software","432334","Yes"
"unspsc","43233413","Voice recognition software","432334","Yes"
"unspsc","43233509","Mobile messaging service software","432335","Yes"
"unspsc","43233510","Mobile internet services software","432335","Yes"
"unspsc","43233511","Mobile location based services software","432335","Yes"
"unspsc","43233512","Ring tone software","432335","Yes"
"unspsc","43233501","Electronic mail software","432335","Yes"
"unspsc","43233502","Video conferencing software","432335","Yes"
"unspsc","43233503","Network conferencing software","432335","Yes"
"unspsc","43233504","Instant messaging software","432335","Yes"
"unspsc","43233505","Ambient music or advertising messaging software","432335","Yes"
"unspsc","43233506","Map creation software","432335","Yes"
"unspsc","43233507","Mobile operator specific standard software","432335","Yes"
"unspsc","43233508","Mobile operator specific application software","432335","Yes"
"unspsc","43233601","Motor Drive Software","432336","Yes"
"unspsc","43233602","Power Monitor Software","432336","Yes"
"unspsc","43233603","Programmable Logic Control Software","432336","Yes"
"unspsc","44101605","Paper jogging machines","441016","Yes"
"unspsc","44101606","Paper sorting machines","441016","Yes"
"unspsc","44101601","Paper cutting machines or accessories","441016","Yes"
"unspsc","44101602","Paper punching or binding machines","441016","Yes"
"unspsc","44101603","Paper shredding machines or accessories","441016","Yes"
"unspsc","44101604","Base protection boards","441016","Yes"
"unspsc","4410","Office machines and their supplies and accessories","44","Yes"
"unspsc","4411","Office and desk accessories","44","Yes"
"unspsc","4412","Office supplies","44","Yes"
"unspsc","441022","Scanner accessories","4410","Yes"
"unspsc","441021","Mail machines","4410","Yes"
"unspsc","441017","Printer and photocopier and facsimile accessories","4410","Yes"
"unspsc","441023","Packing machines","4410","Yes"
"unspsc","441019","Check endorsing and writing machines","4410","Yes"
"unspsc","441016","Paper processing machines and accessories","4410","Yes"
"unspsc","441020","Laminating supplies","4410","Yes"
"unspsc","441018","Calculating machines and accessories","4410","Yes"
"unspsc","441015","Duplicating machines","4410","Yes"
"unspsc","441036","Cassette disposal equipment and accessories","4410","Yes"
"unspsc","441030","Fusers and accessories","4410","Yes"
"unspsc","441024","Labeling machines","4410","Yes"
"unspsc","441035","Binding machine supplies","4410","Yes"
"unspsc","441025","Sorting machines","4410","Yes"
"unspsc","441031","Printer and facsimile and photocopier supplies","4410","Yes"
"unspsc","441028","Binding and lamination machines","4410","Yes"
"unspsc","441032","Office time recording machines and accessories","4410","Yes"
"unspsc","441026","Typing machines and accessories","4410","Yes"
"unspsc","441029","Office machine accessories","4410","Yes"
"unspsc","44101501","Photocopiers","441015","Yes"
"unspsc","44101502","Facsimile machines","441015","Yes"
"unspsc","44101503","Multifunction machines","441015","Yes"
"unspsc","44101504","Digital senders","441015","Yes"
"unspsc","44101505","Digital duplicators","441015","Yes"
"unspsc","44101506","Faxswitch machines","441015","Yes"
"unspsc","44101721","Media spindles","441017","Yes"
"unspsc","44101709","Mirror assemblies","441017","Yes"
"unspsc","44101722","Multi bin mailbox power upgrades","441017","Yes"
"unspsc","44101710","Magnetic pickup assemblies","441017","Yes"
"unspsc","44101723","Multi bin mailboxes","441017","Yes"
"unspsc","44101711","Compressor assembly","441017","Yes"
"unspsc","44101724","Multi function upgrades","441017","Yes"
"unspsc","44101712","Mailbox stackers","441017","Yes"
"unspsc","44101701","Color options or upgrades","441017","Yes"
"unspsc","44101725","Printer cabinets","441017","Yes"
"unspsc","44101713","Copy counters","441017","Yes"
"unspsc","44101702","Duplexer trays","441017","Yes"
"unspsc","44101726","Printer emulation upgrades","441017","Yes"
"unspsc","44101714","Facsimile units for office machines","441017","Yes"
"unspsc","44101703","Duplexer units","441017","Yes"
"unspsc","44101727","Printer stands","441017","Yes"
"unspsc","44101715","Platen covers","441017","Yes"
"unspsc","44101704","Facsimile handsets","441017","Yes"
"unspsc","44101728","Roll feeds","441017","Yes"
"unspsc","44101716","Hole punching units","441017","Yes"
"unspsc","44101705","Office machine trays or feeders","441017","Yes"
"unspsc","44101729","Output stackers","441017","Yes"
"unspsc","44101718","Infrared adapters","441017","Yes"
"unspsc","44101706","Photoconductor or imaging units","441017","Yes"
"unspsc","44101719","Copy or scan accessories","441017","Yes"
"unspsc","44101707","Stapler units","441017","Yes"
"unspsc","44101720","Language fonts","441017","Yes"
"unspsc","44101708","Ozone filters","441017","Yes"
"unspsc","44101802","Adding machines","441018","Yes"
"unspsc","44101803","Accounting machines","441018","Yes"
"unspsc","44101804","Cash registers","441018","Yes"
"unspsc","44101805","Calculator ribbons","441018","Yes"
"unspsc","44101806","Cash register ribbons","441018","Yes"
"unspsc","44101801","Calculators or accessories","441018","Yes"
"unspsc","44102101","Franking or postage machines","441021","Yes"
"unspsc","44102102","Mail opening machines","441021","Yes"
"unspsc","44102103","Mail sealing machines","441021","Yes"
"unspsc","44102104","Stamp canceling machines","441021","Yes"
"unspsc","44102105","Addressing machines","441021","Yes"
"unspsc","44102106","Letter folders","441021","Yes"
"unspsc","44102107","Stamp affixers","441021","Yes"
"unspsc","44102108","Mail machine accessories","441021","Yes"
"unspsc","44101901","Check endorsing machines","441019","Yes"
"unspsc","44101902","Check writing machines","441019","Yes"
"unspsc","44102003","Transfer foils","441020","Yes"
"unspsc","44102004","Creative foils","441020","Yes"
"unspsc","44102001","Lamination film","441020","Yes"
"unspsc","44102002","Laminator pouches","441020","Yes"
"unspsc","44102301","Bundling machines","441023","Yes"
"unspsc","44102302","Parcel wrapping machines","441023","Yes"
"unspsc","44102303","Seal presses","441023","Yes"
"unspsc","44102304","Sealing machines","441023","Yes"
"unspsc","44102305","Strapping tensioners or sealers","441023","Yes"
"unspsc","44102307","Collators","441023","Yes"
"unspsc","44102306","Tying machines","441023","Yes"
"unspsc","44102201","Endorsers","441022","Yes"
"unspsc","44102202","Scanner document feeders","441022","Yes"
"unspsc","44102203","Scanner transparency adapters","441022","Yes"
"unspsc","44102406","Lettering equipment","441024","Yes"
"unspsc","44102407","Tape embosser","441024","Yes"
"unspsc","44102408","Automatic labeling systems","441024","Yes"
"unspsc","44102409","Semi automatic labeling systems","441024","Yes"
"unspsc","44102411","Label dispensers","441024","Yes"
"unspsc","44102412","Adhesive label cartridges","441024","Yes"
"unspsc","44102402","Dating or numbering machines","441024","Yes"
"unspsc","44102403","Identification ID press machines","441024","Yes"
"unspsc","44102404","Label applying machines","441024","Yes"
"unspsc","44102405","Label making machines","441024","Yes"
"unspsc","47121701","Trash bags","471217","Yes"
"unspsc","47121702","Waste containers or rigid liners","471217","Yes"
"unspsc","47121703","Smoking urns or accessories","471217","Yes"
"unspsc","47121704","Waste container lids","471217","Yes"
"unspsc","47121705","Urn sand bags","471217","Yes"
"unspsc","47121706","Ash trays","471217","Yes"
"unspsc","47121707","Motion sickness bags","471217","Yes"
"unspsc","47121708","Hygienic bags","471217","Yes"
"unspsc","47121709","Hazardous waste container","471217","Yes"
"unspsc","47121813","Scraper replacement blades","471218","Yes"
"unspsc","47121802","Lint removers","471218","Yes"
"unspsc","47121803","Squeegees or washers","471218","Yes"
"unspsc","47121804","Cleaning pails or buckets","471218","Yes"
"unspsc","47121805","Pressure or steam cleaners","471218","Yes"
"unspsc","47121806","Mop wringer","471218","Yes"
"unspsc","47121807","Drain or toilet plunger","471218","Yes"
"unspsc","47121808","Drain or pipe cleaning equipment","471218","Yes"
"unspsc","47121809","Degreasing pans","471218","Yes"
"unspsc","47121810","Cleaning rag dispenser","471218","Yes"
"unspsc","47121811","Duct cleaning machines","471218","Yes"
"unspsc","47121812","Cleaning scrapers","471218","Yes"
"unspsc","47121801","Cleaning dusters","471218","Yes"
"unspsc","47131501","Rags","471315","Yes"
"unspsc","47131502","Cleaning cloths or wipes","471315","Yes"
"unspsc","47131503","Chamois or wash leathers","471315","Yes"
"unspsc","471317","Restroom supplies","4713","Yes"
"unspsc","471315","Cleaning rags and cloths and wipes","4713","Yes"
"unspsc","471318","Cleaning and disinfecting solutions","4713","Yes"
"unspsc","471316","Brooms and mops and brushes and accessories","4713","Yes"
"unspsc","471319","Absorbents","4713","Yes"
"unspsc","471321","Cleaning kits","4713","Yes"
"unspsc","47121901","Squeege or washer holsters","471219","Yes"
"unspsc","47121902","Squeege or washer accessories","471219","Yes"
"unspsc","47121903","Pressure or steam cleaner accessories","471219","Yes"
"unspsc","47131614","Cleaning equipment clamps","471316","Yes"
"unspsc","47131601","Dust brushes or pans","471316","Yes"
"unspsc","47131615","Broom heads","471316","Yes"
"unspsc","47131602","Scouring pads","471316","Yes"
"unspsc","47131616","Cleaning pad holders","471316","Yes"
"unspsc","47131603","Sponges","471316","Yes"
"unspsc","47131617","Dust mops","471316","Yes"
"unspsc","47131604","Brooms","471316","Yes"
"unspsc","47131618","Wet mops","471316","Yes"
"unspsc","47131605","Cleaning brushes","471316","Yes"
"unspsc","47131619","Mop heads","471316","Yes"
"unspsc","47131608","Toilet brushes","471316","Yes"
"unspsc","47131609","Broom or mop handles","471316","Yes"
"unspsc","47131610","Floor finish applicator","471316","Yes"
"unspsc","47131611","Trash picker","471316","Yes"
"unspsc","47131612","Replacement rubbers","471316","Yes"
"unspsc","47131613","Mop or broom holder","471316","Yes"
"unspsc","47131705","Urinal or toilet accessories","471317","Yes"
"unspsc","47131706","Air freshener dispensers","471317","Yes"
"unspsc","47131707","Institutional hand dryers","471317","Yes"
"unspsc","47131708","Bathroom tissue dispenser","471317","Yes"
"unspsc","47131709","Facial tissue dispensers","471317","Yes"
"unspsc","47131710","Toilet tissue dispensers","471317","Yes"
"unspsc","47131711","Cleaner dispenser","471317","Yes"
"unspsc","47131701","Paper towel dispensers","471317","Yes"
"unspsc","47131702","Sanitary goods dispensers","471317","Yes"
"unspsc","47131703","Sanitary waste receptacles","471317","Yes"
"unspsc","47131704","Institutional soap or lotion dispensers","471317","Yes"
"unspsc","47131804","Ammonia cleaners","471318","Yes"
"unspsc","47131805","General purpose cleaners","471318","Yes"
"unspsc","47131819","Caustic cleaners","471318","Yes"
"unspsc","47131808","Dry germicidal","471318","Yes"
"unspsc","47131831","Muriatic acid","471318","Yes"
"unspsc","47131820","Petroleum derivative cleaners","471318","Yes"
"unspsc","47131809","Shoe cleaning or polishing products","471318","Yes"
"unspsc","47131832","Anti dust products","471318","Yes"
"unspsc","47131821","Degreasing compounds","471318","Yes"
"unspsc","47131806","Furniture polish or waxes","471318","Yes"
"unspsc","47131810","Dishwashing products","471318","Yes"
"unspsc","47131833","Food grade sanitizers","471318","Yes"
"unspsc","47131822","Carbon removing compounds","471318","Yes"
"unspsc","47131811","Laundry products","471318","Yes"
"unspsc","47131834","Jewelry cleaning solutions","471318","Yes"
"unspsc","47131823","Deicers or defrosters","471318","Yes"
"unspsc","47131801","Floor cleaners","471318","Yes"
"unspsc","47131802","Floor finishes or polishes","471318","Yes"
"unspsc","47131803","Household disinfectants","471318","Yes"
"unspsc","47131812","Air freshener","471318","Yes"
"unspsc","47131824","Glass or window cleaners","471318","Yes"
"unspsc","47131813","Screen cleaner","471318","Yes"
"unspsc","47131825","Contact surface cleaners","471318","Yes"
"unspsc","47131814","Metal cleaners or polishes","471318","Yes"
"unspsc","47131826","Carpet or upholstery cleaners","471318","Yes"
"unspsc","47131815","Drain cleaner","471318","Yes"
"unspsc","47131807","Bleaches","471318","Yes"
"unspsc","47131827","Stain cleaners or removers","471318","Yes"
"unspsc","47131816","Deodorizers","471318","Yes"
"unspsc","47131828","Automotive cleaners","471318","Yes"
"unspsc","47131817","Household or automotive protectants","471318","Yes"
"unspsc","47131829","Toilet cleaners","471318","Yes"
"unspsc","47131818","Air sanitizer","471318","Yes"
"unspsc","47131830","Furniture cleaners","471318","Yes"
"unspsc","47131904","Absorbent socks","471319","Yes"
"unspsc","47131905","Spill kits","471319","Yes"
"unspsc","47131906","Absorbent pans","471319","Yes"
"unspsc","47131907","Absorbent booms","471319","Yes"
"unspsc","47131908","Absorbent pillows","471319","Yes"
"unspsc","47131909","Sorbent pads or rolls","471319","Yes"
"unspsc","47131901","Absorbent mats","471319","Yes"
"unspsc","47131902","Granular absorbent","471319","Yes"
"unspsc","47131903","Plugging compound","471319","Yes"
"unspsc","47132101","Industrial cleaning kits","471321","Yes"
"unspsc","47132102","General purpose cleaning kits","471321","Yes"
"unspsc","4812","Gambling or wagering equipment","48","Yes"
"unspsc","4811","Vending machines","48","Yes"
"unspsc","4810","Institutional food services equipment","48","Yes"
"unspsc","481016","Food preparation equipment","4810","Yes"
"unspsc","481015","Cooking and warming equipment","4810","Yes"
"unspsc","481018","Cookware and kitchen tools","4810","Yes"
"unspsc","481021","Storage and handling equipment and supplies","4810","Yes"
"unspsc","481020","Restaurant furniture","4810","Yes"
"unspsc","481019","Tabletop and serving equipment","4810","Yes"
"unspsc","481017","Food and beverage dispensing equipment","4810","Yes"
"unspsc","48101522","Commercial use rotisseries","481015","Yes"
"unspsc","48101511","Commercial use griddles","481015","Yes"
"unspsc","48101523","Commercial use smokers or smoke ovens","481015","Yes"
"unspsc","48101512","Commercial use grills","481015","Yes"
"unspsc","48101501","Commercial use bain maries","481015","Yes"
"unspsc","48101524","Commercial use steamers","481015","Yes"
"unspsc","48101513","Commercial use heat lamps","481015","Yes"
"unspsc","48101502","Commercial use barbeque ovens","481015","Yes"
"unspsc","48101525","Commercial use toasters","481015","Yes"
"unspsc","48101514","Commercial use high pressure steamers","481015","Yes"
"unspsc","48101503","Commercial use broilers","481015","Yes"
"unspsc","48101526","Commercial use waffle irons","481015","Yes"
"unspsc","48101515","Commercial use hot dog grills","481015","Yes"
"unspsc","48101504","Commercial use charcoal grills","481015","Yes"
"unspsc","48101527","Barbecues","481015","Yes"
"unspsc","48101516","Commercial use microwave ovens","481015","Yes"
"unspsc","48101505","Commercial use coffee or iced tea makers","481015","Yes"
"unspsc","48101528","Commercial use crepe machines","481015","Yes"
"unspsc","48101517","Commercial use ovens","481015","Yes"
"unspsc","48101506","Commercial use coffee warmers","481015","Yes"
"unspsc","48101529","Pressure cookers or pressure fryers","481015","Yes"
"unspsc","48101518","Commercial use pasta cookers","481015","Yes"
"unspsc","48101507","Commercial use convection ovens","481015","Yes"
"unspsc","48101530","Commercial use rice cookers","481015","Yes"
"unspsc","48101519","Commercial use pizza ovens","481015","Yes"
"unspsc","48101508","Commercial use conveyer toasters","481015","Yes"
"unspsc","48101531","Commercial salmon poachers or kettles","481015","Yes"
"unspsc","48101520","Commercial use popcorn machines","481015","Yes"
"unspsc","48101509","Commercial use deep fryers","481015","Yes"
"unspsc","48101532","Commercial use cotton candy machines or accessories","481015","Yes"
"unspsc","48101521","Commercial use ranges","481015","Yes"
"unspsc","48101510","Commercial use food warmers","481015","Yes"
"unspsc","44121632","Scissor sharpener","441216","Yes"
"unspsc","44121620","Finger stalls","441216","Yes"
"unspsc","44121633","Postage stamp dispensers","441216","Yes"
"unspsc","44121621","Desk pads or its accessories","441216","Yes"
"unspsc","44121604","Stamps","441216","Yes"
"unspsc","44121634","Adhesive rollers","441216","Yes"
"unspsc","44121622","Moisteners","441216","Yes"
"unspsc","44121605","Tape dispensers","441216","Yes"
"unspsc","44121635","Adhesive tape spindles","441216","Yes"
"unspsc","44121623","Mechanical letter opener","441216","Yes"
"unspsc","44121611","Paper or eyelet punches","441216","Yes"
"unspsc","44121636","Electric pencil sharpener","441216","Yes"
"unspsc","44121624","Embossing tools","441216","Yes"
"unspsc","44121612","Paper cutters or refills","441216","Yes"
"unspsc","44121625","Paper weights","441216","Yes"
"unspsc","44121613","Staple removers","441216","Yes"
"unspsc","44121626","Adhesive remover","441216","Yes"
"unspsc","44121614","Call bells","441216","Yes"
"unspsc","44121627","Bookmarks","441216","Yes"
"unspsc","44121615","Staplers","441216","Yes"
"unspsc","44121628","Clip holders or dispensers","441216","Yes"
"unspsc","44121617","Manual letter openers","441216","Yes"
"unspsc","44121630","Stapler kit","441216","Yes"
"unspsc","44121618","Scissors","441216","Yes"
"unspsc","44121631","Glue dispensers or refills","441216","Yes"
"unspsc","44121619","Manual pencil sharpener","441216","Yes"
"unspsc","44121709","Crayons","441217","Yes"
"unspsc","44121701","Rollerball pens","441217","Yes"
"unspsc","44121710","Writing chalk or accessories","441217","Yes"
"unspsc","44121711","Felt pen","441217","Yes"
"unspsc","44121712","Marker refills","441217","Yes"
"unspsc","44121713","Pen nibs","441217","Yes"
"unspsc","44121702","Pen or pencil sets","441217","Yes"
"unspsc","44121714","Pencil or pen grips","441217","Yes"
"unspsc","44121703","Fountain pens","441217","Yes"
"unspsc","44121715","Combination pen or pencil","441217","Yes"
"unspsc","44121704","Ball point pens","441217","Yes"
"unspsc","44121716","Highlighters","441217","Yes"
"unspsc","44121705","Mechanical pencils","441217","Yes"
"unspsc","44121717","Combination pen and highlighter","441217","Yes"
"unspsc","44121706","Wooden pencils","441217","Yes"
"unspsc","44121718","Secured pen sets","441217","Yes"
"unspsc","44121707","Colored pencils","441217","Yes"
"unspsc","44121708","Markers","441217","Yes"
"unspsc","44121801","Correction film or tape","441218","Yes"
"unspsc","44121802","Correction fluid","441218","Yes"
"unspsc","44121804","Erasers","441218","Yes"
"unspsc","44121805","Correction pens","441218","Yes"
"unspsc","44121806","Correction pen refills","441218","Yes"
"unspsc","44121807","Eraser refills","441218","Yes"
"unspsc","44121808","Electrical erasers","441218","Yes"
"unspsc","44121902","Lead refills","441219","Yes"
"unspsc","44121904","Ink refills","441219","Yes"
"unspsc","44121905","Ink or stamp pads","441219","Yes"
"unspsc","44122022","Folder binding accessories","441220","Yes"
"unspsc","44122011","Folders","441220","Yes"
"unspsc","44122023","Archboards","441220","Yes"
"unspsc","44122012","Clipboards","441220","Yes"
"unspsc","44122024","Binder handles","441220","Yes"
"unspsc","44122013","Report covers","441220","Yes"
"unspsc","44122025","Binder pockets or accessories","441220","Yes"
"unspsc","44122014","Sheet lifters","441220","Yes"
"unspsc","44122026","Paper claws","441220","Yes"
"unspsc","44122015","File backers","441220","Yes"
"unspsc","44122001","Index card files","441220","Yes"
"unspsc","44122027","Expandable file folders","441220","Yes"
"unspsc","44122016","Document holder","441220","Yes"
"unspsc","44122002","Sheet protectors","441220","Yes"
"unspsc","44122028","Binder mounting channels","441220","Yes"
"unspsc","44122017","Hanging folders or accessories","441220","Yes"
"unspsc","44122003","Binders","441220","Yes"
"unspsc","44122018","File inserts or tabs","441220","Yes"
"unspsc","44122005","Magazine or book covers","441220","Yes"
"unspsc","44122019","File pockets or accessories","441220","Yes"
"unspsc","44122008","Tab indexes","441220","Yes"
"unspsc","44122020","Card pockets","441220","Yes"
